-200,20,0.1,15,216
-200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
-200,-200,-81.77987711954134,-33.43974150843641,-13.673489757345779,-5.5910815607552244,-2.286189815019479,-0.9348216107211996,-0.38224798226735707,-0.1563009650950854,-0.06391136859570902,-0.02613331935149399,-0.010685898226454552,-0.00436945721935689,-0.0017866683723904962,-0.0007305675997373286,-0.000298728642670185,-0.0001221499584482755,-4.994704296028526E-05,-2.0423315178882905E-05,-8.351081028513538E-06,-3.4147519016358505E-06,-1.3962899545475E-06,-5.709421045307226E-07,-2.334578757544741E-07,-9.546078195895022E-08,-3.903385509169139E-08,-1.5960919364502527E-08,-6.526410121719623E-09,-2.6686450889298087E-09,-1.0912073372417362E-09,-4.4619400975785545E-10,-1.8244845644736418E-10,-7.460306174457701E-11,-3.050514611106493E-11,-1.2473535502381775E-11,-5.100421003152772E-12,-2.0855590144731397E-12,-8.527837996319647E-13,-3.487027716832901E-13,-1.425843490146139E-13,-5.830265250518322E-14,-2.3839918292263838E-14,-9.748126729828752E-15,-3.98600006508898E-15,-1.6298657252936939E-15,-6.664333574981188E-16,-2.7246081500611125E-16,-1.1130298139650768E-16,-4.52522963542691E-17,-1.7869190727966475E-17,-5.7551080516332044E-18,1.4412993780863061E-18,9.869280952198017E-18,2.6730452347433546E-17,6.64324953058813E-17,1.62900360001387E-16,3.985647542591751E-16,9.747982583596224E-16,2.383985935095792E-15,5.8302628404119444E-15,1.4258433915970374E-14,3.487027676536234E-14,8.527837979842363E-14,2.0855590137993843E-13,5.100421002877273E-13,1.2473535502269122E-12,3.0505146111018866E-12,7.460306174455818E-12,1.824484564473565E-11,4.461940097578523E-11,1.0912073372417349E-10,2.668645088929808E-10,6.526410121719623E-10,1.5960919364502528E-09,3.90338550916914E-09,9.546078195895024E-09,2.3345787575447414E-08,5.709421045307227E-08,1.3962899545475001E-07,3.4147519016358507E-07,8.351081028513539E-07,2.042331517888291E-06,4.9947042960285265E-06,1.2214995844827552E-05,2.98728642670185E-05,7.305675997373286E-05,0.00017866683723904961,0.00043694572193568896,0.001068589822645455,0.0026133319351493984,0.006391136859570902,0.01563009650950854,0.038224798226735704,0.09348216107211996,0.22861898150194784,0.5591081560755224,1.3673489757345778,3.343974150843641,8.177987711954135,20
-200,-200,-161.59644584653213,-125.66172715811692,-94.10906052625685,-67.98801786949609,-47.48660797401999,-32.14578456968005,-21.14388436375838,-13.545919769484987,-8.471921106665802,-5.183347862891828,-3.1082436232572315,-1.8299354413041917,-1.0593426945833484,-0.6038264367055162,-0.33930923718833683,-0.18817630445437677,-0.1030976465643258,-0.05585123351174813,-0.029940872139470484,-0.015894889899512626,-0.0083617260907352,-0.004361513698324141,-0.0022569170636076953,-0.0011591627067137197,-0.0005911783600740174,-0.000299513475838001,-0.0001508000692311245,-7.547870633397801E-05,-3.756847844220257E-05,-1.8600595052290226E-05,-9.163308689208816E-06,-4.492721447946833E-06,-2.1928044810394756E-06,-1.0656582149118495E-06,-5.15764462232594E-07,-2.4864643252181213E-07,-1.1942268955438156E-07,-5.715269928656389E-08,-2.725830576172853E-08,-1.2957938826595625E-08,-6.140543448338822E-09,-2.9011265290241448E-09,-1.3666794435076847E-09,-6.420242754001631E-10,-3.0077846214476925E-10,-1.4050771880694054E-10,-6.538895757839474E-11,-3.0171034963214174E-11,-1.3484191508628761E-11,-5.131474335254618E-12,2.3760701023618935E-14,5.159010897928403E-12,1.3415942392810246E-11,2.9786353466837424E-11,6.40688350524429E-11,1.3660682962705316E-10,2.9008474392610526E-10,6.140416215337983E-10,1.2957880918944786E-09,2.725827944851205E-09,5.715268734848892E-09,1.1942268414638132E-08,2.4864643007556702E-08,5.157644611276452E-08,1.0656582144134467E-07,2.1928044808149677E-07,4.4927214478458353E-07,9.163308689163439E-07,1.8600595052269864E-06,3.756847844219344E-06,7.547870633397393E-06,1.5080006923112269E-05,2.9951347583800025E-05,5.9117836007401696E-05,0.00011591627067137193,0.00022569170636076947,0.0004361513698324139,0.00083617260907352,0.0015894889899512625,0.002994087213947048,0.005585123351174812,0.01030976465643258,0.018817630445437678,0.03393092371883369,0.06038264367055163,0.10593426945833484,0.18299354413041918,0.3108243623257232,0.5183347862891828,0.8471921106665803,1.3545919769484989,2.1143884363758385,3.214578456968006,4.748660797402,6.7988017869496105,9.410906052625688,12.566172715811696,16.159644584653215,20
-200,-200,-172.48087430036452,-145.8248057857624,-120.80731287737515,-98.04488235868752,-77.95107366580297,-60.724562650883556,-46.366148514228776,-34.71651520046106,-25.504399841903236,-18.395539157918552,-13.035322251100743,-9.081272486205506,-6.224363152388632,-4.200225563531861,-2.792419839637871,-1.8302571733950639,-1.1834495244146068,-0.7553796273681328,-0.47623183421685267,-0.29672669204688495,-0.1828162902669328,-0.11143358440199035,-0.06723125176501853,-0.04016794967590803,-0.023775517968957775,-0.013947622246402976,-0.008112567169669245,-0.004680185352229236,-0.0026789477211589152,-0.0015219603744845403,-0.000858448058666884,-0.00048086433516272603,-0.00026757675298321224,-0.00014794639731369462,-8.130129978539265E-05,-4.4414917994576905E-05,-2.4126504361418755E-05,-1.3034218479873066E-05,-7.004656737718008E-06,-3.7452583131938797E-06,-1.9927246086832387E-06,-1.0552527247492905E-06,-5.562585294381181E-07,-2.9191980178521987E-07,-1.5252401252782073E-07,-7.932305447510267E-08,-4.100975951688838E-08,-2.096434424219222E-08,-1.0371300657712786E-08,-4.509833508910918E-09,-7.366655430823571E-10,2.658911598389199E-09,7.200715864264341E-09,1.48824430958809E-08,2.9005479575266682E-08,5.553212069185385E-08,1.0547830295901448E-07,1.992489917443696E-07,3.745141372532577E-07,7.004598627187501E-07,1.3034189679624674E-06,2.4126490124369922E-06,4.441491097428527E-06,8.130129633212883E-06,1.4794639561908087E-05,2.6757675215354486E-05,4.808643347574465E-05,8.584480584693477E-05,0.00015219603743884665,0.0002678947721112287,0.00046801853522066515,0.0008112567169658328,0.0013947622246397707,0.0023775517968955234,0.004016794967590681,0.006723125176501794,0.011143358440199008,0.018281629026693273,0.0296726692046885,0.047623183421685276,0.07553796273681329,0.11834495244146069,0.18302571733950646,0.27924198396378724,0.4200225563531862,0.6224363152388632,0.9081272486205507,1.3035322251100743,1.8395539157918548,2.550439984190324,3.471651520046106,4.636614851422879,6.072456265088357,7.795107366580298,9.804488235868757,12.08073128773752,14.582480578576245,17.248087430036456,20
-200,-200,-177.43287968354787,-155.33341558125494,-134.13872067527075,-114.22832296827153,-95.90353321782769,-79.37508017785198,-64.759597836609,-52.08431424644298,-41.2983183991397,-32.28820580967855,-24.89575616315527,-18.935517673032578,-14.210645115385852,-10.525925736640987,-7.697507833247017,-5.55933410415899,-3.9666305789211203,-2.797003685076194,-1.9497708902417037,-1.3441265888439844,-0.9166603761162471,-0.6186317094684246,-0.4132877441740733,-0.27340577801648236,-0.17915645336762012,-0.11632095732609185,-0.0748533969984432,-0.047754732976739975,-0.030212869903596135,-0.018960659207903324,-0.011806250076947494,-0.007295832013753449,-0.004475538088733184,-0.0027259803013275664,-0.0016489325399465095,-0.0009907813907849587,-0.0005914746028610799,-0.00035088336722378157,-0.00020689007925423208,-0.00012126772393437365,-7.067314537511777E-05,-4.09579071267229E-05,-2.3607936707671348E-05,-1.353504060751132E-05,-7.71850591118733E-06,-4.37626355271738E-06,-2.4629807322119462E-06,-1.3682083117868342E-06,-7.358304183912383E-07,-3.562748592659355E-07,-1.0166174775091256E-07,1.1454614727546218E-07,3.651371150407189E-07,7.321266478775183E-07,1.3318201455302922E-06,2.3490020820164227E-06,4.0894022340963776E-06,7.063865858068398E-06,1.2124917252677493E-05,2.0688013421225122E-05,3.5087805375811476E-05,5.914717732599751E-05,9.90779888743071E-05,0.00016489317451047865,0.0002725979882001097,0.0004475537868173004,0.000729583189807982,0.0011806250016454887,0.0018960659176356308,0.0030212869887189155,0.004775473296822979,0.007485339699404058,0.011632095732382006,0.017915645336645084,0.02734057780158821,0.04132877441737662,0.06186317094682679,0.09166603761161679,0.13441265888439446,0.19497708902416844,0.27970036850761854,0.3966630578921117,0.5559334104158992,0.7697507833247021,1.0525925736640998,1.4210645115385865,1.8935517673032596,2.4895756163155287,3.2288205809678563,4.129831839913972,5.208431424644301,6.475959783660905,7.9375080177852055,9.590353321782779,11.422832296827162,13.41387206752708,15.5333415581255,17.74328796835479,20
-200,-200,-180.41409230755642,-161.1312152000478,-142.4398084874519,-124.60034673784985,-107.83424975279848,-92.31587529146458,-78.16803942312914,-65.46113076243704,-54.21553202819012,-44.40678009748359,-35.97271238484002,-28.82177279201202,-22.84167710654833,-17.907744834076613,-13.890363863755411,-10.661236412502362,-8.098233070594993,-6.088836727078324,-4.5322777889767405,-3.340542068488558,-2.4384747643017333,-1.76321402817836,-1.263173743310367,-0.8967658214028131,-0.6310152066066992,-0.4401819753827879,-0.3044687621759032,-0.20886081695874867,-0.14212146420992128,-0.09594766353127977,-0.06427815289690461,-0.042739297653317854,-0.02821016025841061,-0.01848738178215184,-0.012031304598773742,-0.00777663072905185,-0.004993256034266347,-0.0031853714209148765,-0.002019242648906033,-0.0012721408213449837,-0.0007966419968893544,-0.0004959416415146725,-0.00030696190814385804,-0.00018890559332038307,-0.0001155734334570363,-7.025332060684293E-05,-4.2348736325943464E-05,-2.5171084286523433E-05,-1.4502462678437627E-05,-7.661969810263685E-06,-2.895249071462592E-06,1.034981950988145E-06,5.142047304526518E-06,1.0453842066125399E-05,1.8246762635752338E-05,3.0322178977095763E-05,4.93777811833901E-05,7.953951843712025E-05,0.00012714252422066542,0.00020188335487986028,0.0003185138422581179,0.0004993123824910885,0.0007776555982431988,0.0012031262489883244,0.0018487358142512725,0.002821014703255696,0.004273929027847866,0.006427814879810521,0.009594766126055492,0.014212146295590325,0.02088608162683478,0.0304468761796952,0.04401819751754041,0.06310152064935373,0.08967658213412413,0.12631737432769596,0.17632140281602843,0.24384747642919807,0.3340542068483311,0.4532277788973926,0.6088836727076821,0.8098233070594197,1.0661236412501949,1.3890363863755204,1.7907744834076518,2.28416771065483,2.8821772792012026,3.597271238484004,4.440678009748362,5.421553202819016,6.546113076243708,7.8168039423129185,9.231587529146461,10.783424975279853,12.46003467378499,14.243980848745197,16.11312152000479,18.04140923075565,20
-200,-200,-182.45922437234998,-165.13496463813345,-148.23548147163763,-131.95306570056664,-116.45735374204915,-101.89006675088625,-88.36143841940948,-75.94845015056607,-64.69484523047916,-54.612761177923005,-45.68571405734383,-37.872598158008806,-31.112332009976427,-25.32878542762093,-20.43565650286812,-16.341024043740802,-12.95137061717336,-10.17494510836162,-7.924403847778754,-6.118730129280442,-4.684479806136828,-3.5564341862197857,-2.6777610168901385,-1.999791623450303,-1.4815196989183537,-1.08891760536368,-0.7941520349374486,-0.5747648517145465,-0.41286876681898477,-0.29439252701129426,-0.20839735016583028,-0.14647581506212126,-0.10223636729510475,-0.07087086446736496,-0.04879883892409342,-0.03338002837508999,-0.022685830158632993,-0.015320320593402149,-0.010282045534791942,-0.006858690748399158,-0.004547799504581146,-0.002997791903897958,-0.001964572554840875,-0.0012799420008285463,-0.0008288301360679272,-0.000533041900405348,-0.00033975319959935737,-0.00021343098189459788,-0.0001301912270432715,-7.386820305101069E-05,-3.326260967999715E-05,-1.782075325326652E-07,3.2042898423937394E-05,6.970833655253964E-05,0.00011986729206305203,0.000191466301002057,0.00029672742077440837,0.0004529218643067579,0.0006847424971422689,0.0010275242980034567,0.0015316229568666639,0.0022683379549269162,0.0033378566097008663,0.004879796970160307,0.007087034970416065,0.010223606356396972,0.014647563649339017,0.020839724555320467,0.029439246593776582,0.04128687312853933,0.05747648311097322,0.07941520230286624,0.10889175985031044,0.14815196949785703,0.1999791621194887,0.2677761015602937,0.35564341854873754,0.4684479805721329,0.6118730129045417,0.7924403847646196,1.017494510828707,1.2951370617131555,1.6341024043717434,2.04356565028551,2.5328785427613703,3.111233200997243,3.7872598158006614,4.568571405734264,5.461276117792237,6.469484523047884,7.594845015056594,8.836143841940945,10.189006675088628,11.645735374204921,13.195306570056676,14.823548147163773,16.513496463813354,18.245922437235002,20
-200,-200,-183.97379389288375,-168.11213555725433,-152.57437996538505,-137.50977648326105,-123.05309436694148,-109.32100372758828,-96.40937266608097,-84.39157504970873,-73.31783368843736,-63.215556726231725,-54.09056644182834,-45.92907363505099,-38.70022002307506,-32.35899651004195,-26.84934610706336,-22.10727459304423,-18.063816688507046,-14.64773703128279,-11.787879999918083,-9.415117146418174,-7.463872979225496,-5.873237128494188,-4.587692366131611,-3.5575031200255927,-2.7388182151142737,-2.0935452588395655,-1.5890533269251699,-1.1977564965493532,-0.8966244205402942,-0.666658544198363,-0.4923645805968072,-0.3612441330682291,-0.2633213407373577,-0.19071439925566905,-0.13725689664573926,-0.09817010736351114,-0.0697846268424833,-0.0493078727086046,-0.034632871213881575,-0.024183227127732194,-0.016789090721199412,-0.011589153198724441,-0.00795411113609746,-0.005427553814727266,-0.003680779576391245,-0.0024785926433158944,-0.00165364048263722,-0.0010873065288509445,-0.0006955660083626288,-0.0004185423193405418,-0.00021277067070215387,-4.53896345689002E-05,0.00011035383362623918,0.00027877805304039963,0.00048502529483210246,0.000758257034146557,0.0011351087786369896,0.001663720972791693,0.0024086742278841616,0.0034571834094081154,0.004926941899985547,0.006976049884844302,0.009815502838546424,0.013724750982187683,0.019070857836691345,0.02633177448087958,0.03612419199192536,0.04923632234892772,0.0666657715020795,0.08966239157213533,0.11977561902802522,0.1589053141753601,0.2093545147263086,0.2738818148107086,0.3557503079916467,0.45876923422006416,0.5873237114261255,0.7463872970786966,0.94151171414305,1.1787879996979025,1.4647737029556092,1.8063816687495606,2.21072745924535,2.6849346106719345,3.2358996509842175,3.870022002295939,4.592907363498421,5.409056644178991,6.321555672620968,7.331783368842477,8.439157504970158,9.640937266607693,10.932100372758605,12.305309436694028,13.750977648326046,15.257437996538474,16.81121355572542,18.397379389288368,20
-200,-200,-185.1535360085554,-170.4375584492598,-155.97904114847807,-141.89809368609156,-128.30492113263585,-115.29722538165248,-102.9581501768362,-91.35483824216814,-80.53763239047645,-70.53991595180227,-61.378554002361426,-53.0548679582113,-45.55605381087292,-38.85693962115371,-32.92197113301015,-27.707315136360936,-23.16297755589659,-19.23484582868905,-15.866581382315438,-13.001306302233498,-10.583047037592543,-8.557915902676822,-6.875027138723233,-5.487157685879516,-4.3511731823590365,-3.4282469595909077,-2.6839040871843665,-2.0879241726557867,-1.6141360891583525,-1.2401355973728658,-0.9469534563815651,-0.7186975567551017,-0.5421882663090205,-0.40660188373526285,-0.3031330911462473,-0.224683745456054,-0.16558234020345963,-0.12133603413506365,-0.08841526540072377,-0.06406960364857267,-0.046172570349733974,-0.03309260493321283,-0.023587094199577233,-0.016716342909371244,-0.011774480357696338,-0.00823451700590452,-0.005705043140507698,-0.003896364393145945,-0.002594172125323337,-0.0016391331826435002,-0.0009110426265054092,-0.00031640888534185713,0.00022146892189156065,0.0007707166265399861,0.0013980567561656808,0.002175507396852111,0.0031871129053304137,0.004536166223846749,0.006353353863177984,0.008806236760822385,0.012110467200532427,0.01654312719237489,0.02245854988827479,0.03030694482826575,0.04065608165577664,0.05421618679381757,0.07186806515507824,0.09469426706832343,0.12401287411678066,0.16141317465589305,0.20879214319111783,0.26839023634822967,0.3428245879271157,0.4351172507582174,0.5487157265823976,0.6875026878100394,0.8557915741501833,1.058304693823929,1.300130624118355,1.586658134491933,1.9234845805852836,2.3162977541993968,2.77073151279225,3.2921971127903493,3.8856939618072373,4.555605380901903,5.305486795709909,6.137855400169606,7.053991595140534,8.053763239024034,9.135483824202812,10.295815017675343,11.529722538160375,12.830492113260732,14.189809368607499,15.597904114846868,17.043755844925478,18.51535360085532,20
-200,-200,-186.10603793285378,-172.31882058503072,-158.7425874410185,-145.47666733243776,-132.61326698025593,-120.23553671656066,-108.41598123629194,-97.21526453088624,-86.68143745166718,-76.84959505705098,-67.74195040262885,-59.36829298662804,-51.72678468423449,-44.805034416408645,-38.581385396697144,-33.02634564693269,-28.104093330051455,-23.773992823477105,-19.992064672004386,-16.7123618264341,-13.888215068707478,-11.473321452547518,-9.422660243641452,-7.693230644262674,-6.244614102057858,-5.039370955689359,-4.043286434484978,-3.2254846101244774,-2.558430907319459,-2.017844407277165,-1.58254066160058,-1.2342243367105148,-0.9572489909511795,-0.7383588909785677,-0.566425212704069,-0.4321864186873975,-0.328000191243089,-0.2476121214606427,-0.18594446530508046,-0.13890670443609238,-0.10322839206263329,-0.07631380533328934,-0.056117235320360406,-0.041037286261638155,-0.029828287151978883,-0.021526801195506172,-0.01539121493736478,-0.010852466202130623,-0.00747410036985314,-0.004920005323246806,-0.0029283489381888837,-0.0012904162067829063,0.00016679304495391243,0.0015951959623345655,0.003138346938672436,0.004942992433010305,0.007170110560103698,0.010006004236124116,0.013673945870763392,0.018446806893258304,0.024661041614220565,0.032732326494514734,0.04317307710159082,0.05661197029988889,0.07381548344787175,0.09571132138133326,0.12341343300526733,0.15824812166310637,0.20178052900081456,0.25584052592260575,0.32254678531842096,0.4043275524928334,0.5039363877671862,0.6244609525621225,0.7693227695271706,0.9422658349692752,1.1473320240191676,1.3888214295177366,1.6712361334476837,1.9992064360116766,2.377399262636795,2.81040932058661,3.302634556893071,3.8581385347851143,4.480503438591168,5.172678466524977,5.936829297484421,6.774195039533564,7.684959505254996,8.66814374488973,9.721526452918658,10.84159812352522,12.023553671592694,13.261326697987167,14.547666733220701,15.874258744088305,17.23188205849561,18.610603793282074,20
